T.J. White, 29075775, None, H, OF|U
Noah Mendlinger, 28840953, None, H, 3B|U
Isiah Gilliam, 3094416, None, H, OF|U
Kevin Garcia, 2171327, None, H, OF|U
Trey Michalczewski, 2165921, None, H, 3B|U
Brock Hebert, 2121446, None, H, 2B|U
Jairo Perez, 1961511, None, H, 3B|U
Evan Mendoza, 2837219, None, H, 3B|U
Sergio Campana, 28846845, None, H, OF|U
Angel Miguel, 2228483, None, H, SS|U
Dillon Paulson, 2932997, None, H, 1B|U
Jiwan James, 1955137, None, H, OF|U
Richard Urena, 2167492, None, H, SS|U
Randy Ventura, 2826469, None, H, 2B|U
Ali Sanchez, 2766203, None, H, C|U
Luis Lopez, 3108232, None, H, SS|U
Ian Strom, 2791375, None, H, OF|U
Rashad Brown, 2227898, None, H, OF|U
Cesar Idrogo, 28843018, None, H, 1B|U
Tim Beckham, 1663586, None, H, OF|U
J.P. Sportman, 2170515, None, H, OF|U
Michael Saunders, 1208675, None, H, OF|U
Andrew Ely, 2804020, None, H, 2B|U
Kole Enright, 2506933, None, H, OF|U
Jeremy Hazelbaker, 1740945, None, H, OF|U
Jorge Ona, 2743629, None, H, OF|U
Nick Podkul, 2933018, None, H, 3B|U
Dan Black, 2119559, None, H, 1B|U
Terence Doston, 28851002, None, H, OF|U
Pedro Castellanos, 2821886, None, H, 1B|U
Osvaldo Abreu, 2227735, None, H, SS|U
Aaron Whitefield, 2826613, None, H, OF|U
Angelo Gumbs, 2026910, None, H, 2B|U
Sal Stewart, 29075767, None, H, 3B|U
Jason Coats, 2119337, None, H, OF|U
Jean Encarnacion, 2822542, None, H, 3B|U
Brock Stassi, 2215965, None, H, 1B|U
Julio Meza, 2829076, None, H, C|U
Caleb Durbin, 28841190, None, H, SS|U
Johnny Adams, 2836520, None, H, SS|U
Drew Dosch, 2167299, None, H, 3B|U
Trever Morrison, 2803768, None, H, SS|U
Marlin Made, 28842468, None, H, OF|U
Kyle Overstreet, 2804240, None, H, C|U
Edwin Moreno, 2052601, None, H, OF|U
Wenceel Perez, 2829397, None, H, 2B|U
Alexander Ramirez, 3151954, None, H, OF|U
Zach Clark, 2921400, None, H, OF|U
Vicente Conde, 2226570, None, H, SS|U
Brian Burgamy, 549243, None, H, 2B|U
Henry Davis, 26719539, None, H, C|U
Hector Rodriguez, 29077615, None, H, OF|U
David Armendariz, 2171337, None, H, OF|U
Chris Dominguez, 1717007, None, H, OF|U
Ernesto Wilson Martinez, 28841697, None, H, 1B|U
Mitch Nay, 2114651, None, H, 3B|U
Chase Simpson, 2171694, None, H, 3B|U
Yadir Drake, 2227788, None, H, OF|U
Joe Suozzi, 29084397, None, H, 1B|U
Samuel Basallo, 26912463, None, H, C|U
Uziel Viloria, 28846889, None, H, SS|U
J.T. Watkins, 2227065, None, H, C|U
Tyler Baker, 2228460, None, H, C|U
Abraham Gutierrez, 3077691, None, H, C|U
Derrick Chung, 2118562, None, H, C|U
Luke Dykstra, 2447483, None, H, 2B|U
Dennis Raben, 1846224, None, H, 1B|U
Juan Santander, 28838049, None, H, C|U
Cameron Cannon, 3152106, None, H, 3B|U
Diego Velasquez, 26643931, None, H, SS|U
Mikey White, 2211201, None, H, SS|U
Scott Burcham, 2794802, None, H, SS|U
Ramon Marcelino, 2824076, None, H, OF|U
Wyatt Hoffman, 28843017, None, H, SS|U
Enmanuel Zabala, 2797630, None, H, OF|U
Bryce Windham, 29080904, None, H, 2B|U
Jack Rogers, 28841050, None, H, OF|U
Jeff Glenn, 1803543, None, H, C|U
Stefan Sabol, 2223752, None, H, OF|U
J.C. Correa, 28838272, None, H, SS|U
Hedbert Perez, 3168848, None, H, OF|U
Jordan Nwogu, 26615375, None, H, OF|U
Nelson Jorge, 2740417, None, H, 2B|U
Wilkerman Garcia, 2211765, None, H, SS|U
Brayan Buelvas, 3166986, None, H, OF|U
Johan Lopez, 2829056, None, H, SS|U
Marcus Mooney, 2921038, None, H, SS|U
Trey Hair, 2836951, None, H, 2B|U
Gilberto Jimenez, 2930895, None, H, OF|U
Miguel Villarroel, 28846910, None, H, SS|U
Riley Unroe, 2066826, None, H, 2B|U
Ulrich Bojarski, 3157913, None, H, OF|U
James Harris, 2120619, None, H, OF|U
Connor Kaiser, 2932843, None, H, SS|U
Deon Stafford, 2837549, None, H, C|U
Logan Ice, 2804231, None, H, C|U
Luis Verdugo, 3077712, None, H, SS|U
Ryan Scott, 2825845, None, H, C|U
Jake Noll, 2921531, None, H, 1B|U
Eric Brown, 28920030, None, H, SS|U
Wilson Soriano, 2171412, None, H, OF|U
Michael Beltre, 2804512, None, H, OF|U
Brayan Hernandez, 2910621, None, H, OF|U
J.D. Mundy, 26762077, None, H, 1B|U
Daniel Vazquez, 26643922, None, H, SS|U
Taylor Kohlwey, 2792433, None, H, OF|U
Patrick Leonard, 2121871, None, H, 1B|U
Forrestt Allday, 2169890, None, H, OF|U
Ronny Brito, 2821686, None, H, 3B|U
Gabriel Mejia, 2211772, None, H, OF|U
Isaias Quiroz, 3158251, None, H, C|U
Vinny Siena, 2804509, None, H, 2B|U
Kahlil Watson, 26723808, None, H, SS|U
Chris Pieters, 2507343, None, H, 1B|U
Brett Vertigan, 2171639, None, H, OF|U
Luis Mieses, 2829077, None, H, OF|U
Jorge Bonifacio, 1947841, None, H, OF|U
Armond Upshaw, 3104011, None, H, OF|U
Ramon Mendoza, 28846858, None, H, 1B|U
Jordan Rodgers, 2837418, None, H, 3B|U
Antony Peguero, 29077587, None, H, OF|U
Neyfy Castillo, 28837124, None, H, 1B|U
Brandon Howlett, 3077695, None, H, 3B|U
Johnathan Rodriguez, 2837422, None, H, OF|U
Eric Aguilera, 2171049, None, H, 1B|U
Juan Silverio, 1741007, None, H, SS|U
Lamar King, 29075724, None, H, C|U
Luis Liberato, 2226053, None, H, OF|U
Kody Eaves, 2171052, None, H, 2B|U
Garrett Spain, 28842407, None, H, OF|U
Jose Ramos, 26913048, None, H, OF|U
Jordan McCants, 26911691, None, H, 2B|U
Travis Taijeron, 2119367, None, H, OF|U
Cayden Wallace, 29075502, None, H, 3B|U
Blake Allemand, 2821165, None, H, SS|U
Jordan Cowan, 2788553, None, H, 2B|U
Chase Jensen, 2122082, None, H, 3B|U
Steve Rodriguez, 2113502, None, H, C|U
Sicnarf Loopstok, 2228481, None, H, C|U
Alfredo Gonzalez, 2210083, None, H, C|U
Chris Garia, 2171182, None, H, OF|U
Ty Duvall, 28843208, None, H, C|U
Tim Roberson, 1963317, None, H, C|U
Ulysses Cantu, 2794799, None, H, 3B|U
Tucker Bradley, 26913032, None, H, OF|U
Antonio Pinero, 2910615, None, H, SS|U
Matthew Wood, 29075737, None, H, C|U
Jose Carlos Urena, 2228198, None, H, OF|U
Nash Knight, 2915690, None, H, 3B|U
Felix Negueis, 29084371, None, H, OF|U
Micker Adolfo, 2167473, None, H, OF|U
Keegan McGovern, 2932928, None, H, OF|U
Edryn Rodriguez, 28843223, None, H, SS|U
Drew Weeks, 2226846, None, H, OF|U
Preston Scott, 2804929, None, H, OF|U
Ryne Birk, 2791368, None, H, 2B|U
Anderson Franco, 2211749, None, H, 3B|U
Danny Edgeworth, 2836837, None, H, 3B|U
Keyber Rodriguez, 2931025, None, H, SS|U
Jesse Hodges, 2226604, None, H, 3B|U
Leonel Valera, 2826398, None, H, SS|U
Nate Easley, 2743628, None, H, 2B|U
William Lugo, 28846856, None, H, SS|U
Amalani Fukofuka, 2211206, None, H, OF|U
Manuel Geraldo, 3103213, None, H, SS|U
Luis Caballero, 2171882, None, H, 3B|U
Jonathan Johnson, 2226039, None, H, 2B|U
Nathan Rodriguez, 3094354, None, H, C|U
Bobby Wernes, 2921053, None, H, 3B|U
Luis A. Garcia, 387511, None, H, OF|U
Sharlon Schoop, 2170680, None, H, SS|U
Luis Santana, 2825773, None, H, 2B|U
Garrett Weber, 2048269, None, H, SS|U
Johan Cruz, 2211753, None, H, SS|U
Cliff Pennington, 583198, None, H, SS|U
Brayan Morales, 2920934, None, H, OF|U
Hunter Bishop, 3117482, None, H, OF|U
Luis Medina, 26616951, None, H, OF|U
Grant Green, 1727684, None, H, 2B|U
Bladimir Restituyo, 26615385, None, H, OF|U
Yosmany Guerra, 2171043, None, H, SS|U
Misael Gonzalez Acosta, 26911721, None, H, OF|U
Hendry Mendez, 26913043, None, H, OF|U
Zach Houchins, 2803481, None, H, 3B|U
Jose Peroza, 2829105, None, H, 3B|U
Wilkin Castillo, 1205569, None, H, C|U
Chase McDonald, 2803409, None, H, 1B|U
Michael Russell, 2782923, None, H, SS|U
Bobby Honeyman, 3094733, None, H, SS|U
David Rohm, 1804765, None, H, OF|U
Austin Charles, 29077588, None, H, SS|U
Joey Rose, 2910607, None, H, 1B|U
Gregor Blanco, 1205708, None, H, OF|U
Luis Aviles, 2746790, None, H, SS|U
Grant Richardson, 28846886, None, H, OF|U
Micah Bello, 2931900, None, H, OF|U
Trevor Hauver, 2836971, None, H, OF|U
Trever Allen, 2227123, None, H, OF|U
Tim Arakawa, 2821277, None, H, 2B|U
Jake Slaughter, 2933105, None, H, U
Joe Dunand, 2910611, None, H, 2B|U
Nick Plummer, 2184467, None, H, OF|U
Brandon Jacobs, 1956929, None, H, OF|U
Alex Yarbrough, 2038822, None, H, 2B|U
Freddy Fermin, 2822670, None, H, C|U
Colin Davis, 28843015, None, H, OF|U
Garabez Rosa, 2119720, None, H, SS|U
Jameson Hannah, 2931962, None, H, OF|U
Irving Wilson, 2826645, None, H, C|U
Jhon Torres, 2829160, None, H, OF|U
J.C. Escarra, 3096077, None, H, C|U
Maxwell Leon, 1601824, None, H, 2B|U
Carlos Rivero, 3107590, None, H, 2B|U
Kewby Meyer, 2803301, None, H, 1B|U
Corey Toups, 2226047, None, H, 2B|U
Nick Tanielu, 2228201, None, H, 3B|U
John Mora, 2226041, None, H, OF|U
Marcus Lemon, 1600291, None, H, SS|U
Luis Jean, 2227182, None, H, SS|U
Joey Morgan, 2837259, None, H, C|U
Leonys Martin, 1827526, None, H, OF|U
Mason McCoy, 2837200, None, H, SS|U
Patrick Dorrian, 27022479, None, H, 2B|U
Joe DeCarlo, 2743632, None, H, C|U
Robert Neustrom, 2932972, None, H, OF|U
Tayler Aguilar, 29084386, None, H, OF|U
Patrick Romeri, 26911703, None, H, OF|U
Kala'i Rosario, 26911725, None, H, OF|U
Tyler Frost, 2836886, None, H, OF|U
Armando Araiza, 2170993, None, H, C|U
Steven Sensley, 2837499, None, H, 1B|U
Jordan George, 2920317, None, H, 1B|U
Andres Sthormes, 2826079, None, H, C|U
Aldenis Sanchez, 2829128, None, H, OF|U
Korey Holland, 2932822, None, H, OF|U
Brett Netzer, 2837290, None, H, 2B|U
Errol Robinson, 2915603, None, H, SS|U
Yeison Morrobel, 26913045, None, H, OF|U
Dillon Tatum, 28846867, None, H, C|U
Garrett Wolforth, 28842611, None, H, C|U
Alfredo Reyes, 2228189, None, H, SS|U
Brock Lundquist, 2837148, None, H, OF|U
Adrian Rondon, 2167423, None, H, 2B|U
Je'Von Ward, 2837653, None, H, OF|U
Benjamin Cowles, 28839851, None, H, SS|U
Josh H. Smith, 2413942, None, H, 3B|OF|U
Yunior Severino, 2830260, None, H, 3B|U
Werner Blakely, 26615352, None, H, 3B|U
Cody Orr, 28840219, None, H, OF|U
David McCabe, 29075516, None, H, 3B|U
Jose Fernandez, 28841712, None, H, SS|U
Ramon Morla, 1950983, None, H, SS|U
Nick Basto, 2171834, None, H, 3B|U
Emmanuel Marrero, 2921425, None, H, SS|U
Kevin Kaczmarski, 2227771, None, H, OF|U
Juan Apodaca, 1670986, None, H, C|U
Jheremy Vargas, 26912854, None, H, 3B|U
Drew Vettleson, 1765822, None, H, OF|U
Collin Radack, 2171698, None, H, OF|U
Reed Harper, 2804212, None, H, 2B|U
Jacob Scavuzzo, 2114644, None, H, OF|U
Axel Sanchez, 28843224, None, H, SS|U
Stuart Levy, 2804676, None, H, C|U
River Stevens, 2226786, None, H, 2B|U
Chris Williams, 2837687, None, H, C|U
Chase DeLauter, 28920019, None, H, OF|U
Ben Carhart, 2171291, None, H, C|U
Wilfredo Flores, 28846883, None, H, OF|U
Scott McKeon, 28841193, None, H, SS|U
Raudy Read, 2218076, None, H, C|U
Greg Deichmann, 2836793, None, H, OF|U
Junior Caminero, 28839811, None, H, 3B|U
Jake Gatewood, 2135271, None, H, 3B|U
Kevonte Mitchell, 2920673, None, H, OF|U
Grant Koch, 2932857, None, H, C|U
Andres Mesa, 28843219, None, H, SS|U
Kyle Datres, 2932678, None, H, 3B|U
Javier Osorio, 29077621, None, H, SS|U
Nicholas Shumpert, 3107126, None, H, SS|U
Hector Vargas, 2223642, None, H, 2B|U
Moises Ballesteros, 28837122, None, H, C|U
Jesus Bugarin, 28843205, None, H, OF|U
Zach Walters, 1804323, None, H, SS|U
Michael De La Cruz, 2122187, None, H, OF|U
Telmito Agustin, 2749888, None, H, OF|U
Jerrick Suiter, 2228430, None, H, OF|U
Gionti Turner, 28837567, None, H, SS|U
Louis Silverio, 2825942, None, H, OF|U
Herlis Rodriguez, 2825505, None, H, OF|U
Jakson Reetz, 2167503, None, H, C|U
Chris Roller, 2837430, None, H, OF|U
Carlos Lopez, 2226842, None, H, OF|U
Dereck Salom, 28846909, None, H, SS|U
Adam Hackenberg, 29062203, None, H, C|U
Aderlin Rodriguez, 1812647, None, H, 3B|U
David Walker, 2226324, None, H, OF|U
Alejandro Osuna, 28843020, None, H, OF|U
Termarr Johnson, 28920007, None, H, 2B|U
Mitch Longo, 2918672, None, H, OF|U
Jeral Toledo, 28843227, None, H, SS|U
Johan Rojas, 2931298, None, H, OF|U
Abel Bastidas, 26643935, None, H, SS|U
Ryan Costello, 2836750, None, H, 3B|U
Benyamin Bailey, 26913030, None, H, OF|U
Dylan Harris, 28842423, None, H, OF|U
Nick Shaw, 1958606, None, H, 2B|U
Kalian Sams, 1741766, None, H, OF|U
Will Wagner, 29077576, None, H, 2B|U
Dariel Lopez, 28841665, None, H, 3B|U
Mike Tauchman, 2170179, None, H, OF|U
Greg Jones, 3117919, None, H, SS|U
Daniel Marte, 28846857, None, H, OF|U
Jose De La Cruz, 26635144, None, H, OF|U
Zach Sullivan, 2797627, None, H, OF|U
Rougned Jose Odor, 2921888, None, H, 2B|U
Carl Wise, 2734158, None, H, 3B|U
Eliezer Zambrano, 2227186, None, H, C|U
Chad Oberacker, 2045877, None, H, OF|U
Bradlee Beesley, 28837102, None, H, OF|U
Johan Barrios, 29077643, None, H, 3B|U
Wilmer Dominguez, 2227754, None, H, C|U
Nick Dini, 2911586, None, H, C|U
Roby Enriquez, 28837789, None, H, OF|U
Yadiel Rivera, 1805191, None, H, 3B|U
Brandon Van Horn, 3107684, None, H, SS|U
Tyler Ogle, 2171113, None, H, C|U
Clark Elliott, 29075505, None, H, OF|U
Gabriel Rincones, 29075688, None, H, OF|U
Paul Hendrix, 2121075, None, H, SS|U
Ben Verlander, 2118878, None, H, OF|U
Zach Jarrett, 2837036, None, H, OF|U
Jake Adams, 2836519, None, H, 1B|U
Matt O'Neill, 28842587, None, H, C|U
Franklin Labour, 2823751, None, H, OF|U
Payton Henry, 2910601, None, H, C|U
Joshua Baez, 26911705, None, H, OF|U
Kyle Marinconz, 28843187, None, H, SS|U
Deyvison De Los Santos, 26912506, None, H, 3B|U
Matt Winn, 2217337, None, H, C|U
Kevin Santa, 2837462, None, H, 2B|U
Stanley Consuegra, 3094731, None, H, OF|U
Jacob Wilson, 2167332, None, H, 3B|U
Braden Bishop, 2226603, None, H, OF|U
Steve Berman, 3158103, None, H, C|U
Anibal Sierra, 2507350, None, H, SS|U
Robby Martin, 26911694, None, H, OF|U
Desmond Lindsay, 2211209, None, H, OF|U
Keoni Cavaco, 3117909, None, H, 3B|U
Bengie Gonzalez, 1810927, None, H, SS|U
Kelby Tomlinson, 2119960, None, H, 2B|U
Yonathan Mendoza, 2171383, None, H, 3B|U
Nathan Martorella, 29075745, None, H, 1B|U
Shane Zeile, 2170499, None, H, C|U
Sharif Othman, 2167496, None, H, C|U
Ethan Hearn, 26615316, None, H, C|U
Dan Rohlfing, 1803823, None, H, C|U
Jesse Franklin, 2836881, None, H, OF|U
Alberth Martinez, 1961789, None, H, OF|U
Gerson Montilla, 2118829, None, H, 2B|U
Trey Cabbage, 3103463, None, H, 3B|U
Anthony Hall, 29073329, None, H, OF|U
Brady House, 26723699, None, H, SS|U
Kacy Clemens, 2836721, None, H, 1B|U
Malik Collymore, 2185125, None, H, OF|U
Pedro Ciriaco, 1654332, None, H, SS|U
James Smith, 3103644, None, H, OF|U
Kramer Robertson, 2837412, None, H, SS|U
Robert Puason, 3151912, None, H, 2B|U
Manny Jefferson, 2915810, None, H, 2B|U
Jonah Todd, 2837605, None, H, OF|U
Jake Yacinich, 2171290, None, H, SS|U
Maikis De La Cruz, 2228474, None, H, OF|U
Osleivis Basabe, 3157961, None, H, 3B|U
Keiner Delgado, 29077651, None, H, SS|U
Billy Burns, 2046042, None, H, OF|U
Henry Bolte, 29075697, None, H, OF|U
Zach Ashford, 28842148, None, H, OF|U
Lizandro Espinoza, 29077656, None, H, SS|U
Lucas Herbert, 2921559, None, H, C|U
Matt McBride, 1740967, None, H, 1B|U
Avery Romero, 2106659, None, H, 2B|U
Jacob Amaya, 2836540, None, H, SS|U
Erick Hernandez, 29077609, None, H, OF|U
Jay Jabs, 2915688, None, H, 3B|U
Drew Gilbert, 28920031, None, H, OF|U
Gavin Cross, 28920012, None, H, OF|U
Kyle Petty, 2803764, None, H, C|U
Aaron Antonini, 3157471, None, H, C|U
Tyler Tolbert, 28838890, None, H, SS|U
Colby Lusignan, 2921607, None, H, 1B|U
Asdrubal Cabrera, 548513, None, H, 3B|U
Thomas Dillard, 3152044, None, H, C|U
Victor Scott II, 29084556, None, H, OF|U
Roberto Alvarez, 2821210, None, H, C|U
Robert Gonzalez, 28843210, None, H, OF|U
Ryan McBroom, 2226847, None, H, U
Cristian Perez, 2825015, None, H, SS|U
Gustavo Polanco, 2804679, None, H, C|U
Joe Sever, 2120602, None, H, 2B|U
Brett Cumberland, 2447466, None, H, C|U
Arturo Rodriguez, 2223634, None, H, C|U
Terence Dotson, 29084412, None, H, OF|U
Luis Gonzalez, 2169716, None, H, SS|U
Bralin Jackson, 2121270, None, H, OF|U
Justin Williams, 28838050, None, H, 3B|U
Sherten Apostel, 2821266, None, H, 1B|U
Victor Labrada, 28842467, None, H, OF|U
Leonardo Reginatto, 1959094, None, H, SS|U
Hayden Dunhurst, 29075691, None, H, C|U
Victor Jesus Acosta, 26643924, None, H, SS|U
Randolph Gassaway, 2804028, None, H, 1B|U
Wilfredo Tovar, 1953531, None, H, 2B|U
Ryan Dorow, 2836821, None, H, 3B|U
Nate Nolan, 2921569, None, H, C|U
Skeiling Rodriguez, 28842153, None, H, OF|U
Kevin Keyes, 1959455, None, H, OF|U
Dauri Lorenzo, 26912509, None, H, 2B|U
Bryan Arias, 28838044, None, H, 2B|U
Narciso Crook, 2171170, None, H, OF|U
Christian Donahue, 2923056, None, H, 2B|U
Pedro Pages, 3157472, None, H, C|U
Dylan O'Rae, 29075534, None, H, 2B|U
L.J. Mazzilli, 2226040, None, H, 2B|U
Tim Remes, 2800868, None, H, C|U
Ramon Rodriguez, 3107611, None, H, C|U
Tyler Tolve, 29080161, None, H, C|U
Austin Athmann, 2915685, None, H, C|U
Jarryd Dale, 28840657, None, H, U
Jack Larsen, 2855410, None, H, OF|U
Jacob Heyward, 3107243, None, H, OF|U
Jeff Kemp, 2794536, None, H, SS|U
Brandon McIlwain, 2221842, None, H, OF|U
Christian Marrero, 1740962, None, H, 1B|U
Myles Emmerson, 29082233, None, H, C|U
Henry Castillo, 2228498, None, H, 2B|U
Geraldi Diaz, 2829330, None, H, C|U
Zachary Zubia, 28843170, None, H, 1B|U
Sean Godfrey, 2169883, None, H, OF|U
Tirso Ornelas, 2919496, None, H, OF|U
Trace Loehr, 3157957, None, H, SS|U
Josh Thole, 1661439, None, H, C|U
Benny Montgomery, 26719576, None, H, OF|U
Jordan Sprinkle, 29075716, None, H, SS|U
Chris Mariscal, 2169913, None, H, 3B|U
Leosdany Molina, 28838047, None, H, SS|U
Yohendrick Pinango, 26913046, None, H, OF|U
Delvin Zinn, 28837131, None, H, SS|U
Yunesky Sanchez, 1666695, None, H, SS|U
Cody Ramer, 2803673, None, H, SS|U
Wilber Sanchez, 28837107, None, H, SS|U
Raynel Delgado, 2932695, None, H, 2B|U
Mitch Moreland, 1666536, None, H, U
Ray-Patrick Didder, 2739960, None, H, SS|U
Angelo Mora, 2226168, None, H, 2B|U
Esteban Quiroz, 2912181, None, H, 2B|U
Nick Dalesandro, 2932674, None, H, OF|U
Manny Sanchez, 2803763, None, H, OF|U
Troy Stokes, 2915546, None, H, OF|U
Trenton Brooks, 2804230, None, H, OF|U
Tyler Massey, 2119562, None, H, OF|U
Walter Ibarra, 1666689, None, H, SS|U
Zach Shank, 2227208, None, H, 3B|U
Collin Cowgill, 1667421, None, H, OF|U
Gioskar Amaya, 1963327, None, H, SS|U
Quincy McAfee, 3158533, None, H, SS|U
Jaylen Palmer, 26615335, None, H, OF|U
Yasser Mercedes, 29077687, None, H, OF|U
Gunnar Heidt, 2746507, None, H, SS|U
Robert Henry, 2836981, None, H, OF|U
Tyler Bortnick, 1813205, None, H, SS|U
Jackson Cluff, 26615360, None, H, SS|U
Jose Godoy, 2822981, None, H, C|U
Carter Kieboom, 2250613, None, H, 3B|U
Alberto Rodriguez, 26615389, None, H, OF|U
Mott Hyde, 2170022, None, H, SS|U
George Feliz, 26913039, None, H, OF|U
Sterlin Thompson, 29075774, None, H, OF|U
Rowdey Jordan, 28842585, None, H, OF|U
Josh Morgan, 2167344, None, H, C|U
Julio Francisco, 2829022, None, H, OF|U
Dexter Fowler, 1208709, None, H, OF|U
Dyan Jorge, 29077605, None, H, SS|U
Hutton Moyer, 2804931, None, H, 2B|U
Jordan Brown, 28842636, None, H, SS|U
Ruben Tejada, 1595127, None, H, SS|U
Alay Lago, 2915580, None, H, 3B|U
KD Kang, 1810684, None, H, OF|U
Connor Lien, 2169889, None, H, OF|U
Roemon Fields, 2171040, None, H, OF|U
Daniel Ozoria, 2829092, None, H, SS|U
Alex McGarry, 28842469, None, H, OF|U
Jacob Robson, 2915687, None, H, OF|U
Yolbert Sanchez, 3158253, None, H, 2B|U
Quentin Holmes, 2837002, None, H, OF|U
Jeremy Rivera, 2227780, None, H, SS|U
Spencer Jones, 28920028, None, H, OF|U
Christian Colon, 1755280, None, H, U
Anthony Mulrine, 26635155, None, H, C|U
Chase d'Arnaud, 1740922, None, H, SS|U
Jarrod Dyson, 1725411, None, H, OF|U
Leobaldo Cabrera, 2821763, None, H, OF|U
Clayton Daniel, 3157029, None, H, 2B|U
James Beard, 26615376, None, H, OF|U
Casey McElroy, 2048695, None, H, SS|U
Ben Turner, 2114070, None, H, C|U
Tristan Pompey, 2933024, None, H, OF|U
Romer Cuadrado, 2822186, None, H, OF|U
Francisco Urbaez, 28838892, None, H, 3B|U
Chase Strumpf, 3152098, None, H, 2B|U
Jonah Arenado, 2227779, None, H, 3B|U
Andy Burns, 1954558, None, H, 2B|U
Martin Gonzalez, 29077665, None, H, SS|U
Branden Berry, 2800870, None, H, 1B|U
Adrian Placencia, 26912515, None, H, 2B|U
Beau Brundage, 28842388, None, H, SS|U
Jonathan Cluff, 3158358, None, H, OF|U
Carlos Garcia, 2227129, None, H, 2B|U
Oscar Hernandez, 2118148, None, H, C|U
Steve Selsky, 2046774, None, H, OF|U
Eliezer Alvarez, 2211802, None, H, 2B|U
Galvi Moscat, 2170715, None, H, OF|U
Matt Rudick, 28842588, None, H, OF|U
Agustin Marte, 2824106, None, H, SS|U
Diego Cedeno, 2171292, None, H, OF|U
Ryan Stephens, 2228500, None, H, OF|U
Matt Kroon, 2837097, None, H, 3B|U
Christian Cerda, 28846848, None, H, C|U
Darius Hill, 28837127, None, H, OF|U
Isaac Ballou, 2119661, None, H, OF|U
Thomas Jones, 3077698, None, H, OF|U
Shalin Polanco, 26643921, None, H, OF|U
Yoander Rivero, 28842451, None, H, SS|U
Daniel Robertson, 2117058, None, H, 3B|U
Samuel Zavala, 26913054, None, H, OF|U
Ryan Strausborger, 1812547, None, H, OF|U
Allan de San Miguel, 1486148, None, H, C|U
Shawn O'Malley, 1740982, None, H, SS|U
Will Craig, 2250607, None, H, 1B|U
D.J. Stewart, 2837564, None, H, 1B|U
Rayder Ascanio, 2171391, None, H, SS|U
Webster Rivas, 2171667, None, H, C|U
Rainier Rivas, 28838048, None, H, OF|U
Andres Sosa, 29079728, None, H, C|U
Justin Guerrera, 28841535, None, H, SS|U
Will Frizzell, 29075793, None, H, 1B|U
Kyle Wren, 2121283, None, H, OF|U
Edgar Corcino, 1960242, None, H, 3B|U
Alex Hall, 28870391, None, H, C|U
Cole Peterson, 2837344, None, H, SS|U
Ruddy Giron, 2211757, None, H, 3B|U
Bayron Lora, 3151951, None, H, OF|U
Yordys Valdes, 3152108, None, H, SS|U
Jackson Merrill, 26719676, None, H, SS|U
Jorel Ortega, 29084158, None, H, 2B|U
Tanner Allen, 2836534, None, H, OF|U
Gabe Snyder, 3157903, None, H, 1B|U
Eric Wood, 2171091, None, H, 3B|U
Kevin Kendall, 29084142, None, H, SS|U
Cleuluis Rondon, 2119560, None, H, SS|U
Derek Miller, 2804018, None, H, OF|U
Jake Hager, 1894647, None, H, 2B|U
Donny Sands, 2447475, None, H, C|U
Hudson Haskin, 26615369, None, H, OF|U
Justice Thompson, 26911711, None, H, OF|U
Aaron Altherr, 2107840, None, H, OF|U
Rio Ruiz, 2053480, None, H, 2B|U
Chad Johnson, 2226898, None, H, C|U
Todd Lott, 28842450, None, H, OF|U
A.J. Murray, 2803411, None, H, C|U
Shane Robinson, 1667067, None, H, OF|U
Dan Gamache, 2119767, None, H, 3B|U
Gabriel Lino, 1953527, None, H, C|U
Chris Schrock, 26635164, None, H, SS|U
Ibandel Isabel, 3077692, None, H, 1B|U
Pat Valaika, 2119384, None, H, 2B|U
Arturo Guerrero, 28843211, None, H, OF|U
Jon Matthews, 2227632, None, H, OF|U
Ryan Casteel, 2117266, None, H, 1B|U
Hunter Feduccia, 2932726, None, H, C|U
Mike Papi, 2136394, None, H, OF|U
Jose Rosario, 2226307, None, H, 2B|U
David Olmedo-Barrera, 2803302, None, H, OF|U
Casey Schmitt, 26615334, None, H, 3B|U
Cristian Santana, 2910606, None, H, 3B|U
Jose Paez, 2121529, None, H, OF|U
Drew Lugbauer, 2837146, None, H, 1B|U
Tanner Dodson, 2931934, None, H, OF|U
Tim Lopes, 2118908, None, H, 2B|U
Jodd Carter, 2226827, None, H, OF|U
Cedric Hunter, 1208770, None, H, OF|U
Andrew Sohn, 2227900, None, H, SS|U
Micah Pries, 28851016, None, H, OF|U
Josh Hart, 2066706, None, H, OF|U
Gabriel Guerrero, 2053475, None, H, OF|U
Julio Rodriguez, 2931024, None, H, C|U
John Hicks, 1956975, None, H, C|U
Travis Harrison, 1947844, None, H, OF|U
Ricky Eusebio, 2794804, None, H, OF|U
Braylin Tavera, 29077592, None, H, OF|U
Ronny Rodriguez, 1947833, None, H, 2B|U
Andruw Monasterio, 3095050, None, H, SS|U
Levi Hyams, 2227478, None, H, 1B|U
Stephen Wickens, 2121137, None, H, SS|U
Gustavo Nunez, 1602165, None, H, SS|U
Hagen Danner, 2836779, None, H, C|U
Jared Oliva, 2837308, None, H, OF|U
Tyler Black, 26719707, None, H, 2B|U
Luke Berryhill, 28838045, None, H, C|U
Tyler Hill, 2449429, None, H, OF|U
Jared Mckenzie, 29077343, None, H, OF|U
Leonardo Balcazar, 26913003, None, H, SS|U
Luke Persico, 2921436, None, H, OF|U
